timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Corrected_Mag_x,Corrected_Mag_y,Corrected_Mag_z
1730864996556,-5.3384,0.8897,-1.6523,0.2622,-7.5047,-6.4437,0.0534,-1.53,-1.3137,-0.21200536815379,-1.50553210010881,-1.8826110748398
1730864996557,-5.3085,-1.0093,-1.443,0.2514,-7.4706,-6.4114,0.0463,-1.5346,-1.316,-0.21910536815379,-1.51013210010881,-1.8849110748398
1730864996557,-5.2487,-1.1738,-1.4205,0.2239,-7.4473,-6.3941,0.0456,-1.5183,-1.3035,-0.21980536815379,-1.49383210010881,-1.8724110748398
1730864996557,-5.2711,0.785,-1.9439,0.2544,-7.5574,-6.4222,0.0518,-1.5407,-1.3093,-0.21360536815379,-1.51623210010881,-1.8782110748398
1730864996558,-4.9945,0.8448,-1.5028,0.2628,-7.4892,-6.3785,0.0479,-1.5268,-1.3004,-0.21750536815379,-1.50233210010881,-1.8693110748398
1730864996558,-4.7627,0.9346,-1.5551,0.2299,-7.5401,-6.4665,0.0468,-1.5372,-1.3183,-0.21860536815379,-1.51273210010881,-1.8872110748398
1730864996558,-4.8075,0.7102,-1.914,0.264,-7.5,-6.4246,0.0538,-1.529,-1.3098,-0.21160536815379,-1.50453210010881,-1.8787110748398
1730864996559,-4.9571,-1.0617,-1.3308,0.2406,-7.5341,-6.4282,0.049,-1.536,-1.3105,-0.21640536815379,-1.51153210010881,-1.8794110748398
1730864996559,-4.9122,0.8523,-1.6822,0.2329,-7.5161,-6.436,0.0474,-1.5323,-1.3121,-0.21800536815379,-1.50783210010881,-1.8810110748398
1730864996559,-4.7926,0.8074,-1.7346,0.2544,-7.5251,-6.4671,0.0518,-1.5341,-1.3184,-0.21360536815379,-1.50963210010881,-1.8873110748398
1730864996560,-4.9122,0.9121,-1.585,0.2508,-7.5269,-6.4252,0.0511,-1.5345,-1.3099,-0.21430536815379,-1.51003210010881,-1.8788110748398
1730864996560,-4.9945,-1.0243,-1.5252,0.2383,-7.5227,-6.4216,0.0485,-1.5336,-1.3092,-0.21690536815379,-1.50913210010881,-1.8781110748398
1730864996560,-4.9122,0.8448,-1.7944,0.249,-7.5311,-6.4479,0.0522,-1.5335,-1.3123,-0.21320536815379,-1.50903210010881,-1.8812110748398
1730864996560,-4.8449,0.8299,-1.5626,0.2389,-7.5299,-6.4342,0.0487,-1.5351,-1.3117,-0.21670536815379,-1.51063210010881,-1.8806110748398
1730864996561,-4.9945,0.9794,-1.5252,0.2335,-7.5239,-6.4378,0.0476,-1.5339,-1.3125,-0.21780536815379,-1.50943210010881,-1.8814110748398
1730864996561,-4.6131,0.8074,-1.8168,0.2526,-7.5329,-6.4372,0.0528,-1.5355,-1.3137,-0.21260536815379,-1.51103210010881,-1.8826110748398
1730864996561,-4.972,0.9121,-1.5252,0.255,-7.5257,-6.4402,0.052,-1.5343,-1.3129,-0.21340536815379,-1.50983210010881,-1.8818110748398
1730864996562,-4.8449,0.8673,-1.4729,0.2341,-7.5203,-6.436,0.0477,-1.5332,-1.3121,-0.21770536815379,-1.50873210010881,-1.8810110748398
1730864996562,-4.658,0.8299,-1.8467,0.2448,-7.5197,-6.4485,0.052,-1.5343,-1.3148,-0.21340536815379,-1.50983210010881,-1.8837110748398
1730864996562,-4.83,0.9944,-1.7196,0.2508,-7.5257,-6.4324,0.0511,-1.5343,-1.3114,-0.21430536815379,-1.50983210010881,-1.8803110748398
1730864996563,-4.7627,0.8523,-1.5177,0.2406,-7.5311,-6.4366,0.049,-1.5354,-1.3122,-0.21640536815379,-1.51093210010881,-1.8811110748398
1730864996563,-4.6281,0.7252,-1.6673,0.2574,-7.5227,-6.4587,0.051,-1.5336,-1.3167,-0.21440536815379,-1.50913210010881,-1.8856110748398
1730864996563,-4.8225,0.7701,-1.6299,0.249,-7.5329,-6.4288,0.0507,-1.5357,-1.3106,-0.21470536815379,-1.51123210010881,-1.8795110748398
1730864996563,-4.7776,0.957,-1.5252,0.2412,-7.5299,-6.4186,0.0491,-1.5351,-1.3085,-0.21630536815379,-1.51063210010881,-1.8774110748398
1730864996564,-4.6131,0.8,-1.6972,0.2496,-7.5209,-6.4551,0.0509,-1.5333,-1.316,-0.21450536815379,-1.50883210010881,-1.8849110748398
1730864996564,-4.6505,0.8598,-1.6075,0.2478,-7.5251,-6.4515,0.0505,-1.5341,-1.3153,-0.21490536815379,-1.50963210010881,-1.8842110748398
1730864996564,-4.9421,0.8598,-1.6224,0.2395,-7.5161,-6.4324,0.0488,-1.5323,-1.3114,-0.21660536815379,-1.50783210010881,-1.8803110748398
1730864996565,-4.7776,0.8374,-1.6822,0.2496,-7.5137,-6.4408,0.0509,-1.5318,-1.3131,-0.21450536815379,-1.50733210010881,-1.8820110748398
1730864996565,-4.9645,0.8149,-1.6673,0.2454,-7.5239,-6.4437,0.05,-1.5339,-1.3137,-0.21540536815379,-1.50943210010881,-1.8826110748398
1730864996565,-4.8075,0.8972,-1.5776,0.2377,-7.5353,-6.4348,0.0502,-1.5354,-1.31,-0.21520536815379,-1.51093210010881,-1.8789110748398
1730864996566,-4.8674,0.8598,-1.7196,0.2466,-7.5281,-6.4378,0.0502,-1.5347,-1.3125,-0.21520536815379,-1.51023210010881,-1.8814110748398
1730864996566,-4.9122,0.8149,-1.6897,0.2562,-7.5227,-6.4503,0.0522,-1.5336,-1.315,-0.21320536815379,-1.50913210010881,-1.8839110748398
1730864996566,-4.972,0.8822,-1.5776,0.246,-7.5167,-6.4408,0.0502,-1.5347,-1.3111,-0.21520536815379,-1.51023210010881,-1.8800110748398
1730864996567,-4.9346,0.9121,-1.6897,0.2436,-7.5293,-6.4312,0.0496,-1.535,-1.3111,-0.21580536815379,-1.51053210010881,-1.8800110748398
1730864996567,-4.7851,0.7252,-1.6673,0.2526,-7.5239,-6.4443,0.0515,-1.5339,-1.3138,-0.21390536815379,-1.50943210010881,-1.8827110748398
1730864996567,-4.7776,0.8448,-1.6149,0.2395,-7.5263,-6.4324,0.05,-1.5333,-1.3116,-0.21540536815379,-1.50883210010881,-1.8805110748398
1730864996568,-4.8524,0.8673,-1.742,0.2508,-7.5227,-6.4426,0.0511,-1.5336,-1.3134,-0.21430536815379,-1.50913210010881,-1.8823110748398
1730864996568,-4.6505,0.8299,-1.5701,0.2383,-7.5287,-6.4354,0.0485,-1.5349,-1.312,-0.21690536815379,-1.51043210010881,-1.8809110748398
1730864996568,-5.0318,0.9046,-1.6598,0.2412,-7.5311,-6.4366,0.0507,-1.5354,-1.3122,-0.21470536815379,-1.51093210010881,-1.8811110748398
1730864996568,-4.83,0.8822,-1.6149,0.2472,-7.5233,-6.4408,0.0504,-1.5338,-1.3131,-0.21500536815379,-1.50933210010881,-1.8820110748398
1730864996569,-4.8524,0.8822,-1.772,0.2466,-7.5329,-6.4336,0.0502,-1.5357,-1.3116,-0.21520536815379,-1.51123210010881,-1.8805110748398
1730864996569,-4.9645,0.9046,-1.6748,0.2472,-7.5179,-6.4414,0.0504,-1.5327,-1.3132,-0.21500536815379,-1.50823210010881,-1.8821110748398
1730864996569,-5.0169,0.9271,-1.7121,0.2389,-7.5281,-6.4378,0.0487,-1.5347,-1.3125,-0.21670536815379,-1.51023210010881,-1.8814110748398
1730864996570,-4.815,0.8,-1.6374,0.2496,-7.5281,-6.4437,0.0509,-1.5347,-1.3118,-0.21450536815379,-1.51023210010881,-1.8807110748398
1730864996570,-4.8449,0.942,-1.7271,0.2502,-7.5275,-6.4372,0.051,-1.5346,-1.3123,-0.21440536815379,-1.51013210010881,-1.8812110748398
1730864996570,-4.8674,0.8074,-1.7047,0.2496,-7.5329,-6.4318,0.0509,-1.5357,-1.3112,-0.21450536815379,-1.51123210010881,-1.8801110748398
1730864996571,-4.9272,0.8598,-1.6149,0.2532,-7.5287,-6.439,0.0502,-1.5327,-1.311,-0.21520536815379,-1.50823210010881,-1.8799110748398
1730864996571,-4.8674,0.9196,-1.6822,0.2514,-7.5257,-6.4294,0.0512,-1.5343,-1.3107,-0.21420536815379,-1.50983210010881,-1.8796110748398
1730864996571,-4.815,0.8299,-1.585,0.2502,-7.5221,-6.4396,0.051,-1.5335,-1.3128,-0.21440536815379,-1.50903210010881,-1.8817110748398
1730864996572,-4.9421,0.7701,-1.7121,0.2454,-7.5245,-6.442,0.0511,-1.5339,-1.3133,-0.21430536815379,-1.50943210010881,-1.8822110748398
1730864996572,-4.8374,0.8897,-1.6523,0.2508,-7.5269,-6.4449,0.0511,-1.5345,-1.3139,-0.21430536815379,-1.51003210010881,-1.8828110748398
1730864996572,-4.9571,0.8673,-1.6075,0.2484,-7.5293,-6.4455,0.0506,-1.535,-1.314,-0.21480536815379,-1.51053210010881,-1.8829110748398
1730864996572,-4.8001,0.8299,-1.6075,0.2436,-7.5269,-6.4372,0.0502,-1.5338,-1.31,-0.21520536815379,-1.50933210010881,-1.8789110748398
1730864996573,-4.7328,0.8747,-1.5551,0.2466,-7.5293,-6.4366,0.0502,-1.535,-1.3122,-0.21520536815379,-1.51053210010881,-1.8811110748398
1730864996573,-4.7253,0.8673,-1.6,0.2424,-7.5311,-6.4336,0.0494,-1.5354,-1.3116,-0.21600536815379,-1.51093210010881,-1.8805110748398
1730864996573,-4.7402,0.8523,-1.6149,0.2454,-7.5311,-6.43,0.0515,-1.5354,-1.3109,-0.21390536815379,-1.51093210010881,-1.8798110748398
1730864996574,-4.7627,0.8897,-1.6374,0.2556,-7.5305,-6.4318,0.0521,-1.5352,-1.3112,-0.21330536815379,-1.51073210010881,-1.8801110748398
1730864996574,-4.9346,0.957,-1.6,0.2389,-7.5275,-6.4324,0.0487,-1.5346,-1.3114,-0.21670536815379,-1.51013210010881,-1.8803110748398
1730864996574,-4.8823,0.7701,-1.6897,0.2514,-7.5299,-6.433,0.0512,-1.5351,-1.3115,-0.21420536815379,-1.51063210010881,-1.8804110748398
1730864996575,-4.7253,0.942,-1.6598,0.2538,-7.5335,-6.4318,0.0517,-1.5358,-1.3112,-0.21370536815379,-1.51133210010881,-1.8801110748398
1730864996575,-4.815,0.8374,-1.5327,0.2418,-7.5287,-6.4437,0.0493,-1.5349,-1.3125,-0.21610536815379,-1.51043210010881,-1.8814110748398
1730864996575,-4.9047,0.9346,-1.6972,0.246,-7.5347,-6.43,0.0501,-1.5361,-1.3109,-0.21530536815379,-1.51163210010881,-1.8798110748398
1730864996576,-4.9047,0.8374,-1.6,0.2502,-7.5305,-6.4282,0.051,-1.5352,-1.3105,-0.21440536815379,-1.51073210010881,-1.8794110748398
1730864996576,-4.972,0.8747,-1.6673,0.2442,-7.5251,-6.436,0.0509,-1.5327,-1.3125,-0.21450536815379,-1.50823210010881,-1.8814110748398
1730864996576,-4.8001,0.7701,-1.6299,0.2538,-7.5281,-6.4348,0.0517,-1.5347,-1.3118,-0.21370536815379,-1.51023210010881,-1.8807110748398
1730864996576,-4.8973,0.8972,-1.6299,0.2478,-7.5281,-6.4306,0.0505,-1.5347,-1.311,-0.21490536815379,-1.51023210010881,-1.8799110748398
1730864996577,-4.9122,0.8598,-1.7495,0.2466,-7.5329,-6.4402,0.0513,-1.5356,-1.3135,-0.21410536815379,-1.51113210010881,-1.8824110748398
1730864996577,-4.8449,0.8897,-1.6448,0.2538,-7.5191,-6.4432,0.0517,-1.5329,-1.3135,-0.21370536815379,-1.50843210010881,-1.8824110748398
1730864996577,-4.6954,0.8374,-1.5925,0.2389,-7.5323,-6.436,0.0487,-1.5356,-1.3121,-0.21670536815379,-1.51113210010881,-1.8810110748398
1730864996578,-4.8075,0.8224,-1.5776,0.246,-7.5245,-6.433,0.0505,-1.5347,-1.3126,-0.21490536815379,-1.51023210010881,-1.8815110748398
1730864996578,-4.6804,0.7177,-1.6149,0.2502,-7.5347,-6.436,0.051,-1.5361,-1.3121,-0.21440536815379,-1.51163210010881,-1.8810110748398
1730864996578,-4.5982,0.8224,-1.5252,0.249,-7.5275,-6.4384,0.0507,-1.5346,-1.3126,-0.21470536815379,-1.51013210010881,-1.8815110748398
1730864996579,-4.6206,0.8523,-1.6598,0.249,-7.5383,-6.43,0.0501,-1.5368,-1.3109,-0.21530536815379,-1.51233210010881,-1.8798110748398
1730864996579,-4.8001,0.8897,-1.6523,0.249,-7.5251,-6.4366,0.0507,-1.5341,-1.3122,-0.21470536815379,-1.50963210010881,-1.8811110748398
1730864996579,-4.8001,0.9346,-1.7196,0.2484,-7.5299,-6.4449,0.0506,-1.5351,-1.3139,-0.21480536815379,-1.51063210010881,-1.8828110748398
1730864996580,-4.6281,0.7701,-1.6,0.2442,-7.5263,-6.4426,0.0498,-1.5344,-1.3134,-0.21560536815379,-1.50993210010881,-1.8823110748398
1730864996580,-4.643,0.957,-1.6149,0.2478,-7.5251,-6.442,0.0505,-1.5341,-1.3133,-0.21490536815379,-1.50963210010881,-1.8822110748398
1730864996580,-4.6655,0.8374,-1.5701,0.2359,-7.5281,-6.43,0.048,-1.5347,-1.3095,-0.21740536815379,-1.51023210010881,-1.8784110748398
1730864996581,-4.7328,0.8149,-1.6149,0.2538,-7.5257,-6.4426,0.0517,-1.5343,-1.3134,-0.21370536815379,-1.50983210010881,-1.8823110748398
1730864996581,-4.5683,0.7701,-1.6075,0.2448,-7.5347,-6.4228,0.0499,-1.5361,-1.3094,-0.21550536815379,-1.51163210010881,-1.8783110748398
1730864996581,-4.9346,0.9271,-1.6972,0.2406,-7.5311,-6.424,0.0499,-1.5345,-1.312,-0.21550536815379,-1.51003210010881,-1.8809110748398
1730864996581,-4.7776,0.8747,-1.6299,0.2562,-7.5197,-6.4366,0.0522,-1.533,-1.3122,-0.21320536815379,-1.50853210010881,-1.8811110748398
1730864996582,-4.8748,0.8747,-1.742,0.2562,-7.5263,-6.4336,0.0522,-1.5344,-1.3116,-0.21320536815379,-1.50993210010881,-1.8805110748398
1730864996582,-4.9571,0.9046,-1.6299,0.2383,-7.5317,-6.433,0.0493,-1.5345,-1.312,-0.21610536815379,-1.51003210010881,-1.8809110748398
1730864996582,-4.7776,0.8598,-1.6448,0.249,-7.5323,-6.427,0.0507,-1.5356,-1.3103,-0.21470536815379,-1.51113210010881,-1.8792110748398
1730864996583,-4.7627,0.8897,-1.5925,0.2454,-7.5287,-6.4252,0.05,-1.5349,-1.3099,-0.21540536815379,-1.51043210010881,-1.8788110748398
1730864996583,-4.7178,0.8374,-1.6448,0.243,-7.5173,-6.4234,0.0505,-1.5341,-1.3118,-0.21490536815379,-1.50963210010881,-1.8807110748398
1730864996583,-4.6505,0.8,-1.6897,0.2478,-7.5293,-6.4372,0.0505,-1.535,-1.3123,-0.21490536815379,-1.51053210010881,-1.8812110748398
1730864996584,-4.6057,0.8972,-1.5476,0.2406,-7.5299,-6.4294,0.049,-1.5351,-1.3107,-0.21640536815379,-1.51063210010881,-1.8796110748398
1730864996584,-4.7103,0.8149,-1.5327,0.246,-7.5305,-6.436,0.0501,-1.5352,-1.3121,-0.21530536815379,-1.51073210010881,-1.8810110748398
1730864996584,-4.7328,0.942,-1.5925,0.2532,-7.5305,-6.4414,0.0516,-1.5352,-1.3132,-0.21380536815379,-1.51073210010881,-1.8821110748398
1730864996585,-4.9122,0.9719,-1.6,0.2395,-7.5335,-6.439,0.0488,-1.5358,-1.3127,-0.21660536815379,-1.51133210010881,-1.8816110748398
1730864996585,-4.7178,0.8074,-1.6374,0.2383,-7.5341,-6.4294,0.0485,-1.536,-1.3107,-0.21690536815379,-1.51153210010881,-1.8796110748398
1730864996585,-4.6655,0.8,-1.6224,0.2544,-7.5197,-6.4426,0.0518,-1.533,-1.3134,-0.21360536815379,-1.50853210010881,-1.8823110748398
1730864996585,-4.83,0.8598,-1.6224,0.246,-7.5251,-6.4294,0.0501,-1.5341,-1.3103,-0.21530536815379,-1.50963210010881,-1.8792110748398
1730864996586,-4.8075,0.8448,-1.6972,0.2424,-7.5329,-6.4384,0.0494,-1.5357,-1.3126,-0.21600536815379,-1.51123210010881,-1.8815110748398
1730864996586,-4.6879,0.8224,-1.5776,0.2514,-7.5359,-6.4366,0.0512,-1.5363,-1.3122,-0.21420536815379,-1.51183210010881,-1.8811110748398
1730864996586,-4.9571,0.9271,-1.5925,0.2442,-7.5317,-6.4276,0.0502,-1.5345,-1.309,-0.21520536815379,-1.51003210010881,-1.8779110748398
1730864996587,-4.7627,0.8374,-1.6299,0.2466,-7.5329,-6.4282,0.0502,-1.5357,-1.3105,-0.21520536815379,-1.51123210010881,-1.8794110748398
1730864996587,-4.658,0.8149,-1.6299,0.243,-7.5251,-6.4437,0.0495,-1.5341,-1.3137,-0.21590536815379,-1.50963210010881,-1.8826110748398
1730864996587,-4.6804,0.8598,-1.6224,0.2442,-7.5341,-6.4264,0.0502,-1.5339,-1.3123,-0.21520536815379,-1.50943210010881,-1.8812110748398
1730864996588,-4.6804,0.7402,-1.6149,0.2454,-7.5293,-6.436,0.05,-1.535,-1.3121,-0.21540536815379,-1.51053210010881,-1.8810110748398
1730864996588,-4.6206,0.8972,-1.5103,0.2484,-7.5293,-6.439,0.0506,-1.535,-1.3127,-0.21480536815379,-1.51053210010881,-1.8816110748398
1730864996588,-4.9645,0.9794,-1.7196,0.2412,-7.5227,-6.4276,0.0488,-1.5358,-1.312,-0.21660536815379,-1.51133210010881,-1.8809110748398
1730864996589,-4.8449,0.8523,-1.6822,0.2454,-7.5317,-6.436,0.05,-1.5355,-1.3121,-0.21540536815379,-1.51103210010881,-1.8810110748398
1730864996589,-4.8599,0.8074,-1.6224,0.2526,-7.5263,-6.4294,0.0515,-1.5344,-1.3107,-0.21390536815379,-1.50993210010881,-1.8796110748398
1730864996589,-4.8973,0.8074,-1.6673,0.2418,-7.5251,-6.427,0.0493,-1.5341,-1.3103,-0.21610536815379,-1.50963210010881,-1.8792110748398
1730864996589,-4.7776,0.8299,-1.6748,0.2496,-7.5311,-6.4246,0.0509,-1.5354,-1.3098,-0.21450536815379,-1.51093210010881,-1.8787110748398
1730864996590,-4.972,0.8224,-1.7196,0.252,-7.5299,-6.4402,0.0513,-1.5351,-1.3129,-0.21410536815379,-1.51063210010881,-1.8818110748398
1730864996590,-4.6281,0.8972,-1.5327,0.243,-7.5269,-6.4246,0.0495,-1.5345,-1.3098,-0.21590536815379,-1.51003210010881,-1.8787110748398
1730864996591,-4.7253,0.8149,-1.6149,0.2556,-7.5233,-6.4336,0.0521,-1.5338,-1.3116,-0.21330536815379,-1.50933210010881,-1.8805110748398
1730864996591,-4.7253,0.8747,-1.6374,0.2406,-7.5179,-6.4336,0.049,-1.5327,-1.3128,-0.21640536815379,-1.50823210010881,-1.8817110748398
1730864996591,-4.7477,0.8673,-1.5626,0.2377,-7.5161,-6.4497,0.0484,-1.5323,-1.3149,-0.21700536815379,-1.50783210010881,-1.8838110748398
1730864996591,-4.7328,0.7775,-1.5551,0.2418,-7.5245,-6.439,0.0493,-1.534,-1.3127,-0.21610536815379,-1.50953210010881,-1.8816110748398
1730864996592,-4.7627,0.9271,-1.5925,0.2335,-7.5335,-6.4443,0.0505,-1.5341,-1.312,-0.21490536815379,-1.50963210010881,-1.8809110748398
1730864996592,-4.5309,0.8673,-1.6299,0.2472,-7.5311,-6.4366,0.0504,-1.5354,-1.3122,-0.21500536815379,-1.51093210010881,-1.8811110748398
1730864996592,-4.7253,0.8374,-1.5701,0.2448,-7.5251,-6.4432,0.0499,-1.5341,-1.3135,-0.21550536815379,-1.50963210010881,-1.8824110748398
1730864996593,-4.5683,0.8448,-1.6224,0.2472,-7.5317,-6.4318,0.0513,-1.5352,-1.312,-0.21410536815379,-1.51073210010881,-1.8809110748398
1730864996593,-4.7253,0.8822,-1.6748,0.243,-7.5251,-6.436,0.0495,-1.5341,-1.3121,-0.21590536815379,-1.50963210010881,-1.8810110748398
1730864996593,-4.7627,0.8747,-1.757,0.2395,-7.5275,-6.4378,0.0488,-1.5346,-1.3125,-0.21660536815379,-1.51013210010881,-1.8814110748398
1730864996594,-4.8374,0.8224,-1.6,0.2442,-7.5305,-6.4312,0.0483,-1.5324,-1.3105,-0.21710536815379,-1.50793210010881,-1.8794110748398
1730864996594,-4.6057,0.785,-1.5776,0.2424,-7.5191,-6.4306,0.0494,-1.5329,-1.311,-0.21600536815379,-1.50843210010881,-1.8799110748398
1730864996594,-4.643,0.8448,-1.6,0.252,-7.5305,-6.4443,0.0513,-1.5352,-1.3138,-0.21410536815379,-1.51073210010881,-1.8827110748398
1730864996595,-4.5234,0.7775,-1.5103,0.2484,-7.5203,-6.436,0.0506,-1.5332,-1.3121,-0.21480536815379,-1.50873210010881,-1.8810110748398
1730864996595,-4.6057,0.7551,-1.6448,0.2466,-7.5317,-6.4408,0.0502,-1.5355,-1.3131,-0.21520536815379,-1.51103210010881,-1.8820110748398
1730864996595,-4.5533,0.8448,-1.5701,0.2514,-7.5305,-6.4336,0.0512,-1.5352,-1.3116,-0.21420536815379,-1.51073210010881,-1.8805110748398
1730864996596,-4.673,0.8673,-1.585,0.2442,-7.5275,-6.4384,0.0498,-1.5346,-1.3126,-0.21560536815379,-1.51013210010881,-1.8815110748398
1730864996596,-4.6206,0.8523,-1.6374,0.2472,-7.5221,-6.4437,0.0504,-1.5335,-1.3137,-0.21500536815379,-1.50903210010881,-1.8826110748398
1730864996596,-4.7103,0.8224,-1.5776,0.2448,-7.5293,-6.4372,0.0499,-1.535,-1.3131,-0.21550536815379,-1.51053210010881,-1.8820110748398
1730864996597,-4.658,0.8,-1.5551,0.249,-7.5299,-6.4348,0.0507,-1.5351,-1.3118,-0.21470536815379,-1.51063210010881,-1.8807110748398
1730864996597,-4.7926,0.9196,-1.6822,0.252,-7.5203,-6.4437,0.0513,-1.5332,-1.3137,-0.21410536815379,-1.50873210010881,-1.8826110748398
1730864996597,-4.8374,0.9794,-1.5252,0.2466,-7.5245,-6.436,0.05,-1.5344,-1.3106,-0.21540536815379,-1.50993210010881,-1.8795110748398
1730864996597,-4.6057,0.7177,-1.6075,0.2496,-7.5221,-6.439,0.0509,-1.5335,-1.3127,-0.21450536815379,-1.50903210010881,-1.8816110748398
1730864996598,-4.6879,0.7925,-1.6075,0.2448,-7.5329,-6.433,0.0499,-1.5357,-1.3115,-0.21550536815379,-1.51123210010881,-1.8804110748398
1730864996598,-4.7402,0.8822,-1.5402,0.246,-7.5305,-6.4414,0.0485,-1.5345,-1.3123,-0.21690536815379,-1.51003210010881,-1.8812110748398
1730864996598,-4.6281,0.8074,-1.585,0.2562,-7.5335,-6.4402,0.0522,-1.5358,-1.3129,-0.21320536815379,-1.51133210010881,-1.8818110748398
1730864996599,-4.6804,0.8,-1.5402,0.2514,-7.5251,-6.4467,0.0512,-1.5341,-1.3143,-0.21420536815379,-1.50963210010881,-1.8832110748398
1730864996599,-4.8524,0.957,-1.7047,0.2341,-7.5299,-6.4348,0.0517,-1.5344,-1.3121,-0.21370536815379,-1.50993210010881,-1.8810110748398
1730864996599,-4.7926,0.8673,-1.5551,0.2514,-7.5353,-6.4318,0.0512,-1.5362,-1.3112,-0.21420536815379,-1.51173210010881,-1.8801110748398
1730864996600,-4.8225,0.8822,-1.6673,0.2442,-7.5305,-6.4378,0.0498,-1.5352,-1.3125,-0.21560536815379,-1.51073210010881,-1.8814110748398
1730864996600,-4.8075,0.8,-1.6598,0.243,-7.5239,-6.4294,0.0495,-1.5339,-1.3107,-0.21590536815379,-1.50943210010881,-1.8796110748398
1730864996600,-4.8374,0.8523,-1.6075,0.2448,-7.5263,-6.4426,0.0499,-1.5344,-1.3134,-0.21550536815379,-1.50993210010881,-1.8823110748398
1730864996601,-4.8973,0.8374,-1.5925,0.2448,-7.5191,-6.4348,0.0499,-1.5329,-1.3118,-0.21550536815379,-1.50843210010881,-1.8807110748398
1730864996601,-4.7402,0.7402,-1.6822,0.2401,-7.5323,-6.436,0.0489,-1.5356,-1.3121,-0.21650536815379,-1.51113210010881,-1.8810110748398
1730864996601,-4.6356,0.7701,-1.5701,0.2436,-7.5221,-6.4372,0.0496,-1.5335,-1.3123,-0.21580536815379,-1.50903210010881,-1.8812110748398
1730864996602,-4.673,0.8897,-1.5476,0.2424,-7.5233,-6.4234,0.0494,-1.5338,-1.3117,-0.21600536815379,-1.50933210010881,-1.8806110748398
1730864996602,-4.7702,0.7626,-1.6673,0.2496,-7.5269,-6.4312,0.0509,-1.5345,-1.3111,-0.21450536815379,-1.51003210010881,-1.8800110748398
1730864996602,-4.7178,0.8299,-1.5776,0.243,-7.5257,-6.4258,0.0495,-1.5343,-1.31,-0.21590536815379,-1.50983210010881,-1.8789110748398
1730864996602,-4.8823,0.7626,-1.7271,0.2478,-7.5299,-6.427,0.0473,-1.5347,-1.3106,-0.21810536815379,-1.51023210010881,-1.8795110748398
1730864996603,-4.7402,0.6654,-1.6748,0.2478,-7.5275,-6.43,0.0505,-1.5346,-1.3109,-0.21490536815379,-1.51013210010881,-1.8798110748398
1730864996603,-4.6281,0.9121,-1.6299,0.2484,-7.5215,-6.4384,0.0506,-1.5334,-1.3126,-0.21480536815379,-1.50893210010881,-1.8815110748398
1730864996603,-4.7851,0.8598,-1.757,0.2406,-7.5191,-6.4342,0.049,-1.5327,-1.3098,-0.21640536815379,-1.50823210010881,-1.8787110748398
1730864996604,-4.4262,0.7775,-1.7047,0.2478,-7.5155,-6.4348,0.0505,-1.5322,-1.3118,-0.21490536815379,-1.50773210010881,-1.8807110748398
1730864996604,-4.8898,0.9121,-1.5925,0.246,-7.5227,-6.4515,0.0501,-1.5336,-1.3153,-0.21530536815379,-1.50913210010881,-1.8842110748398
1730864996623,-4.8973,0.8972,-1.6149,0.2323,-7.5077,-6.4455,0.0473,-1.5306,-1.314,-0.21810536815379,-1.50613210010881,-1.8829110748398
1730864996628,-4.972,0.7701,-1.6374,0.2353,-7.5041,-6.4545,0.0488,-1.5312,-1.3117,-0.21660536815379,-1.50673210010881,-1.8806110748398
1730864996647,-4.6356,0.6878,-1.6075,0.2317,-7.5071,-6.4503,0.0472,-1.5305,-1.315,-0.21820536815379,-1.50603210010881,-1.8839110748398
1730864996667,-4.83,0.942,-1.5402,0.2377,-7.5215,-6.4396,0.0484,-1.5334,-1.3128,-0.21700536815379,-1.50893210010881,-1.8817110748398
1730864996686,-4.673,0.7476,-1.6374,0.2418,-7.5095,-6.4396,0.0498,-1.5307,-1.3121,-0.21560536815379,-1.50623210010881,-1.8810110748398
1730864996707,-4.6505,0.7701,-1.585,0.2436,-7.5179,-6.4491,0.0496,-1.5327,-1.3148,-0.21580536815379,-1.50823210010881,-1.8837110748398
1730864996727,-4.815,0.9196,-1.4953,0.2359,-7.5215,-6.4437,0.048,-1.5334,-1.3137,-0.21740536815379,-1.50893210010881,-1.8826110748398
1730864996747,-4.7851,0.8448,-1.6673,0.2233,-7.5149,-6.4294,0.0477,-1.5321,-1.3107,-0.21770536815379,-1.50763210010881,-1.8796110748398
1730864996767,-4.658,0.8074,-1.6673,0.2401,-7.5197,-6.4455,0.0489,-1.533,-1.314,-0.21650536815379,-1.50853210010881,-1.8829110748398
1730864996787,-4.9122,0.9196,-1.6448,0.2383,-7.5143,-6.4414,0.0485,-1.5319,-1.3132,-0.21690536815379,-1.50743210010881,-1.8821110748398
1730864996806,-4.7103,0.8747,-1.6374,0.2395,-7.5209,-6.4515,0.0488,-1.5333,-1.3153,-0.21660536815379,-1.50883210010881,-1.8842110748398
1730864996825,-4.8374,0.8822,-1.5925,0.2371,-7.5143,-6.4396,0.0483,-1.5319,-1.3128,-0.21710536815379,-1.50743210010881,-1.8817110748398
1730864996845,-4.8674,0.9495,-1.5177,0.2269,-7.5149,-6.4378,0.0462,-1.5321,-1.3144,-0.21920536815379,-1.50763210010881,-1.8833110748398
