timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
1730862028608,-42.428500,-27.775500,6.465300,7.722700,-5.420500,-2.369800,3224.500000,-2263.250000,-989.500000
1730862028628,-38.526500,-23.530600,5.253000,7.971200,-5.865400,-1.652500,3316.000000,-2523.750000,-590.000000
1730862028648,-35.873400,-20.995900,3.812200,7.688000,-5.991100,0.661600,3210.000000,-2501.500000,-276.250000
1730862028668,-34.628500,-16.963200,1.004000,8.159200,-5.669000,0.015500,3406.750000,-2367.000000,6.500000
1730862028688,-41.559100,-23.297900,-3.791800,8.462200,-5.197700,0.767000,3529.750000,-2170.250000,320.250000
1730862028708,-42.959100,-24.824400,-7.812200,7.877800,-4.930700,0.514900,3289.250000,-2058.750000,215.000000
1730862028727,-43.710200,-22.812200,-10.918300,7.754400,-4.343900,0.224500,3237.750000,-1813.750000,93.750000
1730862028747,-51.995900,-31.759100,-14.232600,7.807700,-5.596500,0.895700,3260.000000,-2336.750000,374.000000
1730862028768,-52.187700,-28.106100,-19.542800,6.922200,-5.118100,1.248400,2890.250000,-2137.000000,521.250000
1730862028788,-55.714200,-26.081600,-25.404000,7.494600,-4.939700,1.880600,3129.250000,-2062.500000,1034.750000
1730862028808,-63.910200,-31.330600,-27.885700,7.708900,-4.553500,2.586600,3218.750000,-1901.250000,1080.000000
1730862028828,-66.420400,-31.375500,-28.253000,7.390400,-4.536100,3.048200,3085.750000,-1894.000000,1272.750000
1730862028847,-66.191800,-29.824400,-27.432600,7.513100,-4.797800,3.288300,3089.250000,-2059.250000,1422.250000
1730862028868,-64.355100,-34.428500,-27.591800,7.444300,-5.014500,3.160800,3108.250000,-2093.750000,1319.750000
1730862028888,-66.281600,-37.416300,-29.481600,7.141300,-5.321100,3.847000,2981.750000,-2221.750000,1606.250000
1730862028908,-66.489700,-41.297900,-30.428500,6.531800,-5.184600,5.018700,2589.500000,-2310.000000,2195.000000
1730862028928,-67.718300,-46.502000,-32.861200,6.031200,-5.589900,5.811500,2518.250000,-2334.000000,2426.500000
1730862028948,-69.306100,-52.297900,-36.130600,6.057000,-5.525300,5.706100,2529.000000,-2307.000000,2382.500000
1730862028968,-71.873400,-59.432600,-36.473400,6.119800,-4.958200,5.880300,2442.500000,-1899.750000,2429.750000
1730862028988,-69.730600,-62.681600,-34.077500,4.642700,-4.162500,6.407200,1938.500000,-1738.000000,2675.250000
1730862029008,-64.473400,-57.432600,-31.734600,3.675700,-3.951100,7.223900,1534.750000,-1649.750000,3016.250000
1730862029027,-56.620400,-45.828500,-30.697900,3.546400,-4.175700,7.725700,1532.250000,-1743.500000,3225.750000
1730862029048,-55.057100,-40.995900,-30.187700,3.385900,-3.946300,7.492800,1413.750000,-1647.750000,3128.500000
1730862029068,-53.555100,-38.738700,-28.061200,3.052400,-3.379900,8.501100,1274.500000,-1411.250000,3549.500000
1730862029087,-52.991800,-40.710200,-25.930600,2.346500,-3.109900,8.540600,979.750000,-1298.500000,3566.000000
1730862029106,-49.244800,-37.477500,-24.616300,1.160900,-2.130300,8.252600,484.750000,-889.500000,3445.750000
1730862029127,-45.183600,-30.322400,-23.555100,1.108800,-2.070400,8.202300,463.000000,-864.500000,3514.000000
1730862029147,-43.465300,-24.061200,-25.220400,2.229100,-2.953600,8.731000,930.750000,-1233.250000,3645.500000
1730862029167,-43.187700,-20.877500,-24.795900,2.668000,-2.509300,8.305900,1114.000000,-1047.750000,3468.000000
1730862029187,-42.685700,-20.808100,-23.538700,2.290800,-1.898600,8.517800,945.750000,-668.250000,3505.500000
1730862029207,-43.799900,-23.383600,-21.616300,1.638700,-1.147800,8.161600,684.250000,-479.250000,3407.750000
1730862029227,-40.804000,-21.032600,-20.448900,0.746000,0.437600,8.168200,311.500000,-182.750000,3410.500000
1730862029247,-36.106100,-11.930600,-21.971400,0.295100,0.623300,8.315500,72.500000,-200.000000,3476.500000
1730862029267,-28.783600,-9.387700,-23.702000,0.069400,0.629800,8.512400,29.000000,-263.000000,3554.250000
1730862029286,-24.628500,-8.812200,-25.204000,0.136500,0.534000,9.384200,-57.000000,-223.000000,3918.250000
1730862029306,-18.379500,-9.138700,-23.787700,0.356800,0.588500,9.818300,219.750000,-286.250000,4117.500000
1730862029327,-16.481600,-10.628500,-21.171400,0.964500,0.602300,9.763200,402.750000,-251.500000,4076.500000
1730862029346,-17.955100,-14.057100,-19.073400,1.171100,0.391500,9.467500,489.000000,-163.500000,3953.000000
1730862029366,-19.604000,-14.575500,-17.395900,1.048400,0.610100,9.259700,437.750000,-254.750000,3866.250000
1730862029386,-17.848900,-9.995900,-16.657100,1.124400,0.927400,9.871000,469.500000,-387.250000,4121.500000
1730862029406,-19.387700,-11.273400,-16.106100,0.987900,0.972900,9.904600,412.500000,-406.250000,4135.500000
1730862029426,-23.028500,-18.208100,-16.995900,0.210700,0.360400,9.844100,88.000000,-150.500000,4110.250000
1730862029446,-22.359100,-18.730600,-17.942800,0.123300,0.173600,9.805200,-51.500000,-72.500000,4094.000000
1730862029466,-20.024400,-16.118300,-19.146900,0.000000,0.044900,9.803400,0.000000,-18.750000,4087.250000
1730862029486,-18.706100,-16.204000,-21.873400,0.268200,0.038300,9.817700,112.000000,-16.000000,4099.250000
