timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
1730864214444,-4.426200,0.934600,-1.839200,0.264000,0.135300,9.674000,0.054000,0.029100,1.971300
1730864214444,-4.411300,0.859800,-1.749500,0.265200,0.135900,9.669800,0.052200,0.027700,1.971400
1730864214444,-4.396300,0.874700,-1.719600,0.267000,0.131700,9.663900,0.054400,0.026800,1.970200
1730864214445,-4.403800,0.904600,-1.719600,0.255000,0.125700,9.661500,0.052000,0.025600,1.969700
1730864214445,-4.493500,0.912100,-1.816800,0.256200,0.133500,9.678800,0.052200,0.027200,1.973200
1730864214445,-4.388800,0.874700,-1.794400,0.252000,0.140700,9.657900,0.051300,0.028600,1.968900
1730864214446,-4.329000,0.837400,-1.884100,0.253800,0.138300,9.677000,0.052700,0.028400,1.967500
1730864214446,-4.471100,0.927100,-1.801900,0.252600,0.132300,9.663300,0.051500,0.026900,1.970000
1730864214446,-4.560800,0.919600,-1.742000,0.258000,0.134700,9.666200,0.052600,0.027400,1.970700
1730864214447,-4.396300,0.882200,-1.734600,0.262800,0.135300,9.665600,0.053500,0.027500,1.970500
1730864214447,-4.261700,0.829900,-1.682200,0.263400,0.132900,9.669200,0.053700,0.027000,1.971300
1730864214447,-4.224300,0.844800,-1.749500,0.268800,0.135300,9.671000,0.054800,0.027500,1.971600
1730864214448,-4.456100,0.777500,-1.719600,0.254400,0.143100,9.665600,0.050100,0.027800,1.970300
1730864214448,-4.493500,0.762600,-1.839200,0.267000,0.134700,9.677000,0.054400,0.027400,1.972900
1730864214448,-4.538400,0.882200,-1.809300,0.271200,0.142500,9.684200,0.055200,0.029000,1.974300
1730864214449,-4.433700,0.837400,-1.727100,0.268800,0.140700,9.659100,0.054800,0.028600,1.969200
1730864214449,-4.388800,0.852300,-1.734600,0.261000,0.133500,9.644100,0.053200,0.027200,1.966100
1730864214449,-4.411300,0.889700,-1.727100,0.248400,0.129900,9.653100,0.050600,0.026600,1.972000
1730864214450,-4.358900,0.964500,-1.712100,0.248400,0.129300,9.661500,0.051100,0.026300,1.969700
1730864214450,-4.456100,0.919600,-1.764500,0.244800,0.126300,9.665600,0.049900,0.025700,1.970500
1730864214450,-4.418700,0.859800,-1.689700,0.245400,0.137700,9.666200,0.050000,0.028000,1.970700
1730864214450,-4.411300,0.874700,-1.667300,0.264000,0.132900,9.659700,0.053800,0.027000,1.969300
1730864214451,-4.373900,0.814900,-1.824300,0.260400,0.138900,9.659100,0.053100,0.028300,1.969200
1730864214451,-4.448600,0.912100,-1.801900,0.271200,0.133500,9.662700,0.054300,0.026000,1.970300
1730864214451,-4.560800,0.852300,-1.704700,0.249600,0.138900,9.658500,0.050900,0.028300,1.969100
1730864214452,-4.530900,0.807400,-1.749500,0.250800,0.134700,9.645900,0.051100,0.027400,1.966500
1730864214452,-4.508500,0.942000,-1.839200,0.255600,0.139500,9.665600,0.052100,0.028400,1.970500
1730864214452,-4.575800,0.934600,-1.786900,0.257400,0.143100,9.698000,0.052400,0.029100,1.977100
1730864214453,-4.478600,0.859800,-1.794400,0.238900,0.123300,9.705200,0.051600,0.027500,1.959400
1730864214453,-4.463600,0.762600,-1.719600,0.235300,0.164000,9.641100,0.047900,0.033400,1.965500
1730864214454,-4.403800,0.889700,-1.667300,0.259200,0.168800,9.701000,0.052800,0.034400,1.977700
1730864214454,-4.411300,0.800000,-1.674800,0.219100,0.147200,9.647700,0.044600,0.030000,1.966900
1730864214454,-4.560800,0.904600,-1.749500,0.280800,0.131100,9.651900,0.057200,0.026700,1.967700
1730864214473,-4.396300,0.934600,-1.764500,0.253200,0.137700,9.678800,0.051600,0.028000,1.966700
1730864214473,-4.418700,0.986900,-1.786900,0.263400,0.138300,9.647100,0.051300,0.026800,1.974900
1730864214477,-4.344000,0.889700,-1.779400,0.243600,0.128100,9.656700,0.049600,0.026100,1.968700
1730864214486,-4.351500,0.859800,-1.727100,0.246000,0.137100,9.674000,0.050100,0.027900,1.972200
1730864214496,-4.426200,0.979400,-1.727100,0.258000,0.148400,9.683000,0.052600,0.030200,1.974100
1730864214507,-4.530900,0.874700,-1.749500,0.263400,0.147800,9.670400,0.053700,0.030100,1.971500
1730864214517,-4.396300,0.859800,-1.667300,0.268200,0.140700,9.687800,0.058400,0.028800,1.971900
1730864214527,-4.373900,0.829900,-1.831800,0.263400,0.144200,9.669800,0.053700,0.029400,1.971400
1730864214537,-4.620600,0.927100,-1.839200,0.239500,0.147800,9.672200,0.048800,0.030100,1.971900
1730864214547,-4.628100,0.927100,-1.824300,0.247200,0.146600,9.662100,0.050400,0.029900,1.969800
1730864214557,-4.635600,0.867300,-1.816800,0.249600,0.150200,9.665100,0.050900,0.030600,1.970400
1730864214567,-4.687900,0.897200,-1.869200,0.247800,0.140700,9.668600,0.050500,0.028600,1.971100
1730864214577,-4.658000,0.904600,-1.779400,0.261600,0.133500,9.645300,0.053200,0.026900,1.969600
1730864214587,-4.553300,0.852300,-1.757000,0.260400,0.130500,9.669200,0.053100,0.026600,1.971300
1730864214597,-4.426200,0.919600,-1.816800,0.255000,0.124500,9.668000,0.052000,0.025300,1.971000
1730864214607,-4.523400,0.882200,-1.749500,0.233500,0.138300,9.677000,0.047600,0.028100,1.972900
1730864214617,-4.650500,0.904600,-1.801900,0.240600,0.138300,9.671600,0.049000,0.028100,1.971800
1730864214627,-4.643000,0.814900,-1.839200,0.254400,0.144200,9.652500,0.051800,0.029400,1.969300
1730864214637,-4.411300,0.852300,-1.757000,0.265200,0.149600,9.659700,0.053200,0.031600,1.970800
1730864214647,-4.366400,0.859800,-1.786900,0.268800,0.150200,9.662700,0.054800,0.030600,1.969900
1730864214657,-4.388800,0.792500,-1.682200,0.255600,0.146000,9.666200,0.052100,0.029700,1.970700
1730864214667,-4.538400,0.785000,-1.839200,0.260400,0.142500,9.657300,0.053100,0.029000,1.968800
1730864214677,-4.702900,0.889700,-1.749500,0.262800,0.140700,9.662700,0.053500,0.028600,1.969900
